block,species,chr,chr_beg,chr_end,orientation
68,NC_017154.1,1,610578,618459,-
68,NC_003143.1,1,614919,622800,-
68,NZ_CP009723.1,1,3314336,3322218,+
68,NZ_CP016273.1,1,348698,356579,-
68,NZ_CP064125.1,1,614061,621942,-
68,NZ_CP045145.1,1,3999907,4007789,+
68,NZ_CP009991.1,1,2770786,2778668,+
68,NZ_CP045258.1,1,3907619,3915501,+
68,NZ_CP064120.1,1,508874,516755,-
68,NZ_CP064127.1,1,3250734,3258616,+
68,NZ_CP009785.1,1,384736,392618,+
68,NC_017168.1,1,481049,488931,+
68,NZ_CP010247.1,1,1856689,1864570,-
68,NC_005810.1,1,3207735,3215616,-
68,NC_017160.1,1,612767,620648,-
68,NZ_CP019708.1,1,1459114,1466995,-
68,NZ_CP064117.1,1,512668,520549,-
68,NZ_CP006792.1,1,2603377,2611259,+
68,NC_014029.1,1,668438,676319,-
68,NC_008150.1,1,3570639,3578521,+
68,NZ_CP009844.1,1,4006122,4014004,+
68,NZ_CP045149.1,1,3309056,3316937,-
68,NC_010159.1,1,1143501,1151383,+
68,NZ_CP009906.1,1,1959226,1967108,+
68,NZ_CP006748.1,1,2190460,2198342,+
68,NZ_CP009704.1,1,2489141,2497022,-
68,NZ_CP064124.1,1,3317115,3324996,-
68,NZ_CP045163.1,1,563439,571320,-
68,NC_017265.1,1,3950446,3958327,-
69,NZ_CP033690.1,1,475924,477861,+
69,NC_017154.1,1,608639,610576,-
69,NC_003143.1,1,612980,614917,-
69,NZ_CP009723.1,1,3322219,3324156,+
69,NZ_CP016273.1,1,346759,348696,-
69,NZ_CP064125.1,1,2997058,2998996,+
69,NZ_CP045145.1,1,4007790,4009727,+
69,NZ_CP009991.1,1,2778669,2780606,+
69,NZ_CP045258.1,1,1531121,1533059,-
69,NZ_CP064120.1,1,506935,508872,-
69,NZ_CP064120.1,1,2944331,2946283,-
69,NZ_CP009785.1,1,392619,394556,+
69,NC_017168.1,1,488932,490869,+
69,NC_017160.1,1,610828,612765,-
69,NZ_CP019708.1,1,1457177,1459112,-
69,NZ_CP064117.1,1,510729,512666,-
69,NZ_CP006792.1,1,2611260,2613197,+
69,NC_014029.1,1,666499,668436,-
69,NZ_CP009844.1,1,4014005,4015942,+
69,NZ_CP045149.1,1,3307102,3309054,-
69,NZ_CP009704.1,1,2487203,2489139,-
69,NZ_CP045163.1,1,561500,563437,-
69,NC_017265.1,1,3948507,3950444,-
70,NZ_CP033690.1,1,477992,502402,+
70,NC_017154.1,1,584089,608509,-
70,NC_003143.1,1,588440,612850,-
70,NZ_CP009723.1,1,3324287,3348697,+
70,NZ_CP016273.1,1,322219,346629,-
70,NZ_CP064125.1,1,587504,611914,-
70,NZ_CP045145.1,1,4009858,4034268,+
70,NZ_CP009991.1,1,2780737,2805147,+
70,NZ_CP045258.1,1,3917648,3942058,+
70,NZ_CP064120.1,1,482395,506805,-
70,NZ_CP064127.1,1,3665775,3690179,+
70,NZ_CP009785.1,1,394687,419097,+
70,NC_017168.1,1,491000,515410,+
70,NZ_CP010247.1,1,1425822,1450214,-
70,NC_005810.1,1,4114861,4139270,+
70,NC_017160.1,1,586264,610698,-
70,NZ_CP019708.1,1,1432637,1457047,-
70,NZ_CP064117.1,1,486189,510599,-
70,NZ_CP006792.1,1,2613328,2637738,+
70,NC_014029.1,1,641939,666369,-
70,NC_008150.1,1,3950248,3974658,+
70,NZ_CP009844.1,1,4016073,4040483,+
70,NZ_CP045149.1,1,3683217,3707627,+
70,NC_010159.1,1,3054181,3078407,+
70,NZ_CP009906.1,1,3082436,3106846,-
70,NZ_CP006748.1,1,2603849,2628241,+
70,NZ_CP009704.1,1,2462663,2487073,-
70,NZ_CP064124.1,1,4208224,4232634,+
70,NZ_CP045163.1,1,536960,561370,-
70,NC_017265.1,1,3923967,3948377,-
71,NZ_CP033690.1,1,502403,503846,+
71,NC_017154.1,1,582645,584087,-
71,NC_003143.1,1,586996,588438,-
71,NZ_CP009723.1,1,3348698,3350141,+
71,NZ_CP016273.1,1,320775,322217,-
71,NZ_CP064125.1,1,586060,587502,-
71,NZ_CP045145.1,1,4034269,4035712,+
71,NZ_CP009991.1,1,2805148,2806591,+
71,NZ_CP045258.1,1,3942059,3943502,+
71,NZ_CP064120.1,1,480951,482393,-
71,NZ_CP064127.1,1,3690180,3691623,+
71,NZ_CP009785.1,1,419098,420541,+
71,NC_017168.1,1,515411,516854,+
71,NZ_CP010247.1,1,1423655,1425113,-
71,NC_005810.1,1,4139271,4140714,+
71,NC_017160.1,1,584820,586262,-
71,NZ_CP019708.1,1,1431193,1432635,-
71,NZ_CP064117.1,1,484745,486187,-
71,NZ_CP006792.1,1,2637739,2639182,+
71,NC_014029.1,1,640495,641937,-
71,NC_008150.1,1,3974659,3976102,+
71,NZ_CP009844.1,1,4040484,4041927,+
71,NZ_CP045149.1,1,3707628,3709071,+
71,NC_010159.1,1,3078408,3079842,+
71,NZ_CP009906.1,1,3080992,3082434,-
71,NZ_CP006748.1,1,2629660,2631118,+
71,NZ_CP009704.1,1,2461219,2462661,-
71,NZ_CP064124.1,1,4232635,4234078,+
71,NZ_CP045163.1,1,535516,536958,-
71,NC_017265.1,1,3922523,3923965,-
72,NZ_CP033690.1,1,504539,507273,+
72,NC_017154.1,1,579217,581952,-
72,NC_003143.1,1,583568,586303,-
72,NZ_CP009723.1,1,3350833,3353567,+
72,NZ_CP016273.1,1,317347,320082,-
72,NZ_CP064125.1,1,582632,585367,-
72,NZ_CP045145.1,1,4036405,4039139,+
72,NZ_CP009991.1,1,2807284,2810018,+
72,NZ_CP045258.1,1,3944195,3946929,+
72,NZ_CP064120.1,1,477523,480258,-
72,NZ_CP064127.1,1,3692316,3695050,+
72,NZ_CP009785.1,1,421234,423968,+
72,NC_017168.1,1,517547,520281,+
72,NZ_CP010247.1,1,1420212,1422962,-
72,NC_005810.1,1,4145912,4148647,-
72,NC_017160.1,1,581392,584127,-
72,NZ_CP019708.1,1,1427765,1430500,-
72,NZ_CP064117.1,1,481317,484052,-
72,NZ_CP006792.1,1,2639875,2642609,+
72,NC_014029.1,1,637067,639802,-
72,NC_008150.1,1,3976795,3979529,+
72,NZ_CP009844.1,1,4042620,4045354,+
72,NZ_CP045149.1,1,3709764,3712498,+
72,NC_010159.1,1,3080545,3083279,+
72,NZ_CP009906.1,1,3077564,3080299,-
72,NZ_CP006748.1,1,2631810,2634560,+
72,NZ_CP009704.1,1,2457791,2460526,-
72,NZ_CP064124.1,1,4234771,4237505,+
72,NZ_CP045163.1,1,532088,534823,-
72,NC_017265.1,1,3919095,3921830,-
73,NZ_CP033690.1,1,507275,511744,+
73,NC_017154.1,1,574747,579216,-
73,NC_003143.1,1,579103,583567,-
73,NZ_CP009723.1,1,3353569,3358038,+
73,NZ_CP016273.1,1,312877,317346,-
73,NZ_CP064125.1,1,578145,582631,-
73,NZ_CP045145.1,1,4039141,4043627,+
73,NZ_CP009991.1,1,2810020,2814489,+
73,NZ_CP045258.1,1,3946931,3951417,+
73,NZ_CP064120.1,1,473036,477522,-
73,NZ_CP064127.1,1,3695052,3699526,+
73,NZ_CP009785.1,1,423970,428439,+
73,NC_017168.1,1,520283,524752,+
73,NZ_CP010247.1,1,1414416,1418897,-
73,NC_005810.1,1,4141431,4145911,-
73,NC_017160.1,1,576922,581391,-
73,NZ_CP019708.1,1,1423272,1427764,-
73,NZ_CP064117.1,1,476830,481316,-
73,NZ_CP006792.1,1,2642611,2647097,+
73,NC_014029.1,1,632597,637066,-
73,NC_008150.1,1,3979531,3984073,+
73,NZ_CP009844.1,1,4045356,4049825,+
73,NZ_CP045149.1,1,3712500,3716991,+
73,NC_010159.1,1,3083281,3087740,+
73,NZ_CP009906.1,1,3073022,3077563,-
73,NZ_CP006748.1,1,2635875,2640355,+
73,NZ_CP009704.1,1,2453321,2457790,-
73,NZ_CP064124.1,1,4237507,4241988,+
73,NZ_CP045163.1,1,527601,532087,-
73,NC_017265.1,1,3914625,3919094,-
74,NZ_CP033690.1,1,512470,516947,+
74,NC_017154.1,1,569545,574031,-
74,NC_003143.1,1,573900,578377,-
74,NZ_CP009723.1,1,3358764,3363241,+
74,NZ_CP016273.1,1,307674,312151,-
74,NZ_CP064125.1,1,572942,577419,-
74,NZ_CP045145.1,1,4044353,4048830,+
74,NZ_CP009991.1,1,2815215,2819692,+
74,NZ_CP045258.1,1,3952143,3956620,+
74,NZ_CP064120.1,1,467833,472310,-
74,NZ_CP064127.1,1,3700264,3704741,+
74,NZ_CP009785.1,1,429165,433642,+
74,NC_017168.1,1,525478,529955,+
74,NZ_CP010247.1,1,1409924,1414401,-
74,NC_005810.1,1,4149340,4153826,+
74,NC_017160.1,1,571719,576196,-
74,NZ_CP019708.1,1,1418069,1422546,-
74,NZ_CP064117.1,1,471627,476104,-
74,NZ_CP006792.1,1,2711256,2715742,-
74,NC_014029.1,1,627394,631871,-
74,NC_008150.1,1,3984799,3989276,+
74,NZ_CP009844.1,1,4050551,4055028,+
74,NZ_CP045149.1,1,3717717,3722194,+
74,NC_010159.1,1,3088466,3092943,+
74,NZ_CP009906.1,1,3067819,3072296,-
74,NZ_CP006748.1,1,2640370,2644847,+
74,NZ_CP009704.1,1,2448120,2452606,-
74,NZ_CP064124.1,1,4031580,4036057,+
74,NZ_CP045163.1,1,460914,465400,+
74,NC_017265.1,1,3909422,3913899,-
75,NZ_CP033690.1,1,517704,518911,+
75,NC_017154.1,1,565622,566829,-
75,NC_003143.1,1,569977,571184,-
75,NZ_CP009723.1,1,3365958,3367165,+
75,NZ_CP016273.1,1,3972204,3973411,+
75,NZ_CP064125.1,1,571133,572185,-
75,NZ_CP045145.1,1,4049587,4050794,+
75,NZ_CP009991.1,1,2820449,2821656,+
75,NZ_CP045258.1,1,3957377,3958584,+
75,NZ_CP064120.1,1,465869,467076,-
75,NZ_CP064127.1,1,3705498,3706705,+
75,NZ_CP009785.1,1,436358,437565,+
75,NC_017168.1,1,532671,533878,+
75,NZ_CP010247.1,1,1407960,1409167,-
75,NC_005810.1,1,4154583,4155790,+
75,NC_017160.1,1,567795,569003,-
75,NZ_CP019708.1,1,1989763,1990970,+
75,NZ_CP064117.1,1,469663,470870,-
75,NZ_CP006792.1,1,2709292,2710499,-
75,NC_014029.1,1,623471,624678,-
75,NC_008150.1,1,3991992,3993199,+
75,NZ_CP009844.1,1,4057743,4058950,+
75,NZ_CP045149.1,1,3722951,3724158,+
75,NC_010159.1,1,3093700,3094907,+
75,NZ_CP009906.1,1,3063896,3065103,-
75,NZ_CP006748.1,1,2645604,2646811,+
75,NZ_CP009704.1,1,2446156,2447363,-
75,NZ_CP064124.1,1,4038783,4039990,+
75,NZ_CP045163.1,1,466157,467364,+
75,NC_017265.1,1,3907458,3908665,-
76,NZ_CP033690.1,1,519059,532192,+
76,NC_017154.1,1,552341,565473,-
76,NC_003143.1,1,556696,569828,-
76,NZ_CP009723.1,1,3367313,3380446,+
76,NZ_CP016273.1,1,3973559,3986692,+
76,NZ_CP064125.1,1,557923,571055,-
76,NZ_CP045145.1,1,4050942,4064075,+
76,NZ_CP009991.1,1,2821804,2834937,+
76,NZ_CP045258.1,1,3958732,3971849,+
76,NZ_CP064120.1,1,452588,465720,-
76,NZ_CP064127.1,1,3706853,3719970,+
76,NZ_CP009785.1,1,437713,450846,+
76,NC_017168.1,1,534026,547159,+
76,NZ_CP010247.1,1,1394695,1407811,-
76,NC_005810.1,1,4155938,4169071,+
76,NC_017160.1,1,554514,567646,-
76,NZ_CP019708.1,1,1991118,2004246,+
76,NZ_CP064117.1,1,456382,469514,-
76,NZ_CP006792.1,1,2696011,2709143,-
76,NC_014029.1,1,610190,623322,-
76,NC_008150.1,1,3993347,4006464,+
76,NZ_CP009844.1,1,4059098,4072231,+
76,NZ_CP045149.1,1,3724306,3737439,+
76,NC_010159.1,1,3095055,3108140,+
76,NZ_CP009906.1,1,3050631,3063747,-
76,NZ_CP006748.1,1,2646959,2660076,+
76,NZ_CP009704.1,1,2432875,2446007,-
76,NZ_CP064124.1,1,4040138,4053271,+
76,NZ_CP045163.1,1,467512,480645,+
76,NC_017265.1,1,3894177,3907309,-
77,NZ_CP033690.1,1,532193,545885,+
77,NC_017154.1,1,538648,552339,-
77,NC_003143.1,1,543003,556694,-
77,NZ_CP009723.1,1,3380447,3394138,+
77,NZ_CP016273.1,1,3986693,4000383,+
77,NZ_CP064125.1,1,544229,557921,-
77,NZ_CP045145.1,1,4064076,4077768,+
77,NZ_CP009991.1,1,2834938,2848627,+
77,NZ_CP045258.1,1,3971850,3985542,+
77,NZ_CP064120.1,1,438894,452586,-
77,NZ_CP064127.1,1,3719971,3733582,+
77,NZ_CP009785.1,1,450847,464538,+
77,NC_017168.1,1,547160,560851,+
77,NZ_CP010247.1,1,1381022,1394693,-
77,NC_005810.1,1,4169072,4182746,+
77,NC_017160.1,1,540837,554512,-
77,NZ_CP019708.1,1,2004247,2017939,+
77,NZ_CP064117.1,1,442688,456380,-
77,NZ_CP006792.1,1,2682317,2696009,-
77,NC_014029.1,1,596497,610188,-
77,NC_008150.1,1,4006465,4020157,+
77,NZ_CP009844.1,1,4072232,4085923,+
77,NZ_CP045149.1,1,3737440,3751132,+
77,NC_010159.1,1,3108849,3122559,+
77,NZ_CP009906.1,1,3036937,3050629,-
77,NZ_CP006748.1,1,2660077,2673748,+
77,NZ_CP009704.1,1,2419182,2432873,-
77,NZ_CP064124.1,1,4053272,4066946,+
77,NZ_CP045163.1,1,480646,494338,+
77,NC_017265.1,1,3880486,3894175,-
78,NZ_CP033690.1,1,545887,552463,+
78,NC_017154.1,1,532071,538647,-
78,NC_003143.1,1,536426,543002,-
78,NZ_CP009723.1,1,3394140,3400716,+
78,NZ_CP016273.1,1,4000385,4006961,+
78,NZ_CP064125.1,1,537662,544228,-
78,NZ_CP045145.1,1,4077770,4084346,+
78,NZ_CP009991.1,1,2848629,2855205,+
78,NZ_CP045258.1,1,3985544,3992110,+
78,NZ_CP064120.1,1,432317,438893,-
78,NZ_CP064127.1,1,3733584,3740160,+
78,NZ_CP009785.1,1,464540,471116,+
78,NC_017168.1,1,560853,567429,+
78,NZ_CP010247.1,1,1374445,1381021,-
78,NC_005810.1,1,4182748,4189324,+
78,NC_017160.1,1,534260,540836,-
78,NZ_CP019708.1,1,2017941,2024517,+
78,NZ_CP064117.1,1,436111,442687,-
78,NZ_CP006792.1,1,2675740,2682316,-
78,NC_014029.1,1,589920,596496,-
78,NC_008150.1,1,4020159,4026726,+
78,NZ_CP009844.1,1,4085925,4092501,+
78,NZ_CP045149.1,1,3751134,3757710,+
78,NC_010159.1,1,769635,776191,+
78,NZ_CP009906.1,1,3030369,3036936,-
78,NZ_CP006748.1,1,2673750,2680326,+
78,NZ_CP009704.1,1,2412605,2419181,-
78,NZ_CP064124.1,1,4066948,4073524,+
78,NZ_CP045163.1,1,494340,500916,+
78,NC_017265.1,1,3873909,3880485,-
79,NZ_CP033690.1,1,552464,553976,+
79,NC_017154.1,1,530558,532069,-
79,NC_003143.1,1,534913,536424,-
79,NZ_CP009723.1,1,3400717,3402229,+
79,NZ_CP016273.1,1,4006962,4008474,+
79,NZ_CP064125.1,1,534180,535707,-
79,NZ_CP045145.1,1,4084347,4085859,+
79,NZ_CP009991.1,1,2855206,2856718,+
79,NZ_CP045258.1,1,3994065,3995592,+
79,NZ_CP064120.1,1,430804,432315,-
79,NZ_CP064127.1,1,3740161,3741673,+
79,NZ_CP009785.1,1,471117,472629,+
79,NC_017168.1,1,567430,568942,+
79,NZ_CP010247.1,1,1372932,1374443,-
79,NC_005810.1,1,4189325,4190837,+
79,NC_017160.1,1,532747,534258,-
79,NZ_CP019708.1,1,2024518,2026030,+
79,NZ_CP064117.1,1,434598,436109,-
79,NZ_CP006792.1,1,2674227,2675738,-
79,NC_014029.1,1,588407,589918,-
79,NC_008150.1,1,4026727,4028231,+
79,NZ_CP009844.1,1,4092502,4094014,+
79,NZ_CP045149.1,1,3757711,3759223,+
79,NC_010159.1,1,776192,777704,+
79,NZ_CP009906.1,1,3028864,3030367,-
79,NZ_CP006748.1,1,2680327,2681839,+
79,NZ_CP009704.1,1,2411092,2412603,-
79,NZ_CP064124.1,1,4073525,4075037,+
79,NZ_CP045163.1,1,500917,502429,+
79,NC_017265.1,1,3872396,3873907,-
80,NZ_CP033690.1,1,553977,568530,+
80,NC_017154.1,1,516004,530556,-
80,NC_003143.1,1,520359,534911,-
80,NZ_CP009723.1,1,3402230,3416783,+
80,NZ_CP016273.1,1,4008475,4023028,+
80,NZ_CP064125.1,1,519626,534178,-
80,NZ_CP045145.1,1,4085860,4100413,+
80,NZ_CP009991.1,1,2856719,2871272,+
80,NZ_CP045258.1,1,3995593,4010146,+
80,NZ_CP064120.1,1,416250,430802,-
80,NZ_CP064127.1,1,3741674,3756215,+
80,NZ_CP009785.1,1,472630,487183,+
80,NC_017168.1,1,568943,583496,+
80,NZ_CP010247.1,1,1358390,1372930,-
80,NC_005810.1,1,4190838,4205391,+
80,NC_017160.1,1,518193,532745,-
80,NZ_CP019708.1,1,2026031,2040573,+
80,NZ_CP064117.1,1,420044,434596,-
80,NZ_CP006792.1,1,2659673,2674225,-
80,NC_014029.1,1,573853,588405,-
80,NC_008150.1,1,4598596,4613164,-
80,NZ_CP009844.1,1,4094015,4108568,+
80,NZ_CP045149.1,1,3759224,3773777,+
80,NC_010159.1,1,777705,792259,+
80,NZ_CP009906.1,1,2443965,2458533,+
80,NZ_CP006748.1,1,2681840,2696381,+
80,NZ_CP009704.1,1,2396538,2411090,-
80,NZ_CP064124.1,1,4075038,4089591,+
80,NZ_CP045163.1,1,502430,516983,+
80,NC_017265.1,1,3857842,3872394,-
81,NZ_CP033690.1,1,569240,578421,+
81,NC_017154.1,1,506113,515294,-
81,NC_003143.1,1,510468,519649,-
81,NZ_CP009723.1,1,3417493,3426674,+
81,NZ_CP016273.1,1,4023738,4032919,+
81,NZ_CP064125.1,1,509735,518916,-
81,NZ_CP045145.1,1,4101123,4110304,+
81,NZ_CP009991.1,1,2755635,2764816,-
81,NZ_CP045258.1,1,4010856,4020037,+
81,NZ_CP064120.1,1,406359,415540,-
81,NZ_CP064127.1,1,3756924,3766105,+
81,NZ_CP009785.1,1,487893,497074,+
81,NC_017168.1,1,584206,593387,+
81,NZ_CP010247.1,1,1349210,1358388,-
81,NC_005810.1,1,4205392,4214571,+
81,NC_017160.1,1,508302,517483,-
81,NZ_CP019708.1,1,2041283,2050459,+
81,NZ_CP064117.1,1,410153,419334,-
81,NZ_CP006792.1,1,2649783,2658964,-
81,NC_014029.1,1,563962,573143,-
81,NC_008150.1,1,4588705,4597886,-
81,NZ_CP009844.1,1,4109278,4118459,+
81,NZ_CP045149.1,1,3774487,3783668,+
81,NC_010159.1,1,792260,801438,+
81,NZ_CP009906.1,1,2459242,2468423,+
81,NZ_CP006748.1,1,2696382,2705561,+
81,NZ_CP009704.1,1,2502993,2512174,+
81,NZ_CP064124.1,1,4089592,4098771,+
81,NZ_CP045163.1,1,517693,526874,+
81,NC_017265.1,1,3964298,3973479,+
82,NZ_CP033690.1,1,579245,585838,+
82,NC_017154.1,1,498696,505289,-
82,NC_003143.1,1,503051,509644,-
82,NZ_CP009723.1,1,3427498,3434091,+
82,NZ_CP016273.1,1,4033743,4040336,+
82,NZ_CP064125.1,1,502318,508911,-
82,NZ_CP045145.1,1,4111128,4117721,+
82,NZ_CP009991.1,1,2748218,2754811,-
82,NZ_CP045258.1,1,4020861,4027454,+
82,NZ_CP064120.1,1,398942,405535,-
82,NZ_CP064127.1,1,3766221,3772814,+
82,NZ_CP009785.1,1,497898,504491,+
82,NC_017168.1,1,594211,600804,+
82,NZ_CP010247.1,1,1342504,1349097,-
82,NC_005810.1,1,4215395,4221988,+
82,NC_017160.1,1,500886,507478,-
82,NZ_CP019708.1,1,2051283,2057876,+
82,NZ_CP064117.1,1,402736,409329,-
82,NZ_CP006792.1,1,2716556,2723149,+
82,NC_014029.1,1,556544,563138,-
82,NC_008150.1,1,4581288,4587881,-
82,NZ_CP009844.1,1,4119993,4126586,+
82,NZ_CP045149.1,1,3784492,3791085,+
82,NC_010159.1,1,802262,808843,+
82,NZ_CP009906.1,1,2469247,2475840,+
82,NZ_CP006748.1,1,2705674,2712267,+
82,NZ_CP009704.1,1,2512998,2519591,+
82,NZ_CP064124.1,1,4099595,4106188,+
82,NZ_CP045163.1,1,453507,460100,-
82,NC_017265.1,1,3974303,3980896,+
83,NZ_CP033690.1,1,585839,605561,+
83,NC_017154.1,1,478972,498694,-
83,NC_003143.1,1,483327,503049,-
83,NZ_CP009723.1,1,3434092,3453815,+
83,NZ_CP016273.1,1,4040337,4060060,+
83,NZ_CP064125.1,1,482596,502316,-
83,NZ_CP045145.1,1,4117722,4137445,+
83,NZ_CP009991.1,1,2728495,2748216,-
83,NZ_CP045258.1,1,4027455,4047175,+
83,NZ_CP064120.1,1,379218,398940,-
83,NZ_CP064127.1,1,3772815,3792539,+
83,NZ_CP009785.1,1,504492,524215,+
83,NC_017168.1,1,600805,620528,+
83,NZ_CP010247.1,1,1322780,1342502,-
83,NC_005810.1,1,4221989,4241711,+
83,NC_017160.1,1,481163,500884,-
83,NZ_CP019708.1,1,2057877,2077595,+
83,NZ_CP064117.1,1,383012,402734,-
83,NZ_CP006792.1,1,2723150,2742873,+
83,NC_014029.1,1,536820,556542,-
83,NC_008150.1,1,4561565,4581286,-
83,NZ_CP009844.1,1,4126587,4146310,+
83,NZ_CP045149.1,1,3791086,3810809,+
83,NC_010159.1,1,809554,829301,+
83,NZ_CP009906.1,1,2475841,2495560,+
83,NZ_CP006748.1,1,2712268,2731991,+
83,NZ_CP009704.1,1,2519592,2539315,+
83,NZ_CP064124.1,1,4106189,4125912,+
83,NZ_CP045163.1,1,433783,453505,-
83,NC_017265.1,1,3980897,4000619,+
84,NZ_CP033690.1,1,606270,620722,+
84,NC_017154.1,1,464518,478970,-
84,NC_003143.1,1,468873,483325,-
84,NZ_CP009723.1,1,3453816,3468269,+
84,NZ_CP016273.1,1,4060061,4074513,+
84,NZ_CP064125.1,1,467410,481887,-
84,NZ_CP045145.1,1,4137446,4151918,+
84,NZ_CP009991.1,1,2714046,2728493,-
84,NZ_CP045258.1,1,4047884,4062362,+
84,NZ_CP064120.1,1,364768,379216,-
84,NZ_CP064127.1,1,3792540,3806997,+
84,NZ_CP009785.1,1,524216,538669,+
84,NC_017168.1,1,620529,634982,+
84,NZ_CP010247.1,1,1308322,1322778,-
84,NC_005810.1,1,4241712,4256188,+
84,NC_017160.1,1,466708,481161,-
84,NZ_CP019708.1,1,2077596,2092034,+
84,NZ_CP064117.1,1,368563,383010,-
84,NZ_CP006792.1,1,2742874,2757322,+
84,NC_014029.1,1,522366,536818,-
84,NC_008150.1,1,4547121,4561563,-
84,NZ_CP009844.1,1,4146311,4160763,+
84,NZ_CP045149.1,1,3810810,3825282,+
84,NC_010159.1,1,830010,844472,+
84,NZ_CP009906.1,1,2495561,2510004,+
84,NZ_CP006748.1,1,2731992,2746449,+
84,NZ_CP009704.1,1,2539316,2553764,+
84,NZ_CP064124.1,1,4125913,4140371,+
84,NZ_CP045163.1,1,419334,433781,-
84,NC_017265.1,1,4000620,4015068,+
85,NZ_CP033690.1,1,621019,631033,+
85,NC_017154.1,1,454205,464221,-
85,NC_003143.1,1,458560,468576,-
85,NZ_CP009723.1,1,3468566,3478582,+
85,NZ_CP016273.1,1,4074810,4084826,+
85,NZ_CP064125.1,1,457131,467113,-
85,NZ_CP045145.1,1,4152215,4162229,+
85,NZ_CP009991.1,1,2703733,2713749,-
85,NZ_CP045258.1,1,4062659,4072641,+
85,NZ_CP064120.1,1,4357937,4367945,+
85,NZ_CP064127.1,1,3807294,3817223,+
85,NZ_CP009785.1,1,538966,548982,+
85,NC_017168.1,1,635279,645278,+
85,NZ_CP010247.1,1,1298096,1308025,-
85,NC_005810.1,1,4256485,4266505,+
85,NC_017160.1,1,456395,466411,-
85,NZ_CP019708.1,1,2092331,2102347,+
85,NZ_CP064117.1,1,4463362,4473370,+
85,NZ_CP006792.1,1,2757619,2767635,+
85,NC_014029.1,1,512053,522069,-
85,NC_008150.1,1,4323493,4333507,+
85,NZ_CP009844.1,1,4161060,4171076,+
85,NZ_CP045149.1,1,3825579,3835595,+
85,NC_010159.1,1,844769,854770,+
85,NZ_CP009906.1,1,2723614,2733628,-
85,NZ_CP006748.1,1,2746746,2756675,+
85,NZ_CP009704.1,1,2554061,2564077,+
85,NZ_CP064124.1,1,4140668,4150688,+
85,NZ_CP045163.1,1,409021,419037,-
85,NC_017265.1,1,4015365,4025381,+
86,NZ_CP033690.1,1,631034,634658,+
86,NC_017154.1,1,450611,454203,-
86,NC_003143.1,1,454966,458558,-
86,NZ_CP009723.1,1,3478583,3482176,+
86,NZ_CP016273.1,1,4084827,4088420,+
86,NZ_CP064125.1,1,453528,457129,-
86,NZ_CP045145.1,1,4162230,4165823,+
86,NZ_CP009991.1,1,2700107,2703731,-
86,NZ_CP045258.1,1,4072642,4076243,+
86,NZ_CP064120.1,1,4367946,4371595,+
86,NZ_CP064127.1,1,3817224,3820805,+
86,NZ_CP009785.1,1,548983,552576,+
86,NC_017168.1,1,647240,650848,+
86,NZ_CP010247.1,1,1294494,1298094,-
86,NC_005810.1,1,4266506,4270099,+
86,NC_017160.1,1,452809,456393,-
86,NZ_CP019708.1,1,2102348,2105949,+
86,NZ_CP064117.1,1,4473371,4477004,+
86,NZ_CP006792.1,1,2767636,2771285,+
86,NC_014029.1,1,508459,512051,-
86,NC_008150.1,1,4333508,4337117,+
86,NZ_CP009844.1,1,4171077,4174670,+
86,NZ_CP045149.1,1,3835596,3839197,+
86,NC_010159.1,1,854771,858332,+
86,NZ_CP009906.1,1,2720004,2723612,-
86,NZ_CP006748.1,1,2756676,2760277,+
86,NZ_CP009704.1,1,2564078,2567703,+
86,NZ_CP064124.1,1,4150689,4154274,+
86,NZ_CP045163.1,1,405379,409019,-
86,NC_017265.1,1,4025382,4029007,+
87,NZ_CP033690.1,1,634712,647222,+
87,NC_017154.1,1,438046,450557,-
87,NC_003143.1,1,442401,454912,-
87,NZ_CP009723.1,1,3482230,3494740,+
87,NZ_CP016273.1,1,4088474,4100984,+
87,NZ_CP064125.1,1,440962,453474,-
87,NZ_CP045145.1,1,4165877,4178387,+
87,NZ_CP009991.1,1,2687538,2700053,-
87,NZ_CP045258.1,1,4076297,4088807,+
87,NZ_CP064120.1,1,4371649,4384160,+
87,NZ_CP064127.1,1,3820859,3833369,+
87,NZ_CP009785.1,1,552630,565140,+
87,NC_017168.1,1,650902,663412,+
87,NZ_CP010247.1,1,1281929,1294440,-
87,NC_005810.1,1,4270153,4282663,+
87,NC_017160.1,1,440247,452755,-
87,NZ_CP019708.1,1,2106003,2118511,+
87,NZ_CP064117.1,1,4477058,4489568,+
87,NZ_CP006792.1,1,2771339,2783849,+
87,NC_014029.1,1,495894,508405,-
87,NC_008150.1,1,4337171,4349681,+
87,NZ_CP009844.1,1,4174724,4187234,+
87,NZ_CP045149.1,1,3839251,3851761,+
87,NC_010159.1,1,858333,870830,+
87,NZ_CP009906.1,1,2707439,2719950,-
87,NZ_CP006748.1,1,2760331,2772841,+
87,NZ_CP009704.1,1,2567757,2580270,+
87,NZ_CP064124.1,1,4154328,4166838,+
87,NZ_CP045163.1,1,392814,405325,-
87,NC_017265.1,1,4029061,4041575,+
88,NZ_CP033690.1,1,647224,678760,+
88,NC_017154.1,1,406509,438045,-
88,NC_003143.1,1,410857,442400,-
88,NZ_CP009723.1,1,3494742,3526285,+
88,NZ_CP016273.1,1,4100986,4132529,+
88,NZ_CP064125.1,1,409425,440961,-
88,NZ_CP045145.1,1,4178389,4209925,+
