block,species,chr,chr_beg,chr_end,orientation
45,NZ_CP010247.1,1,1122875,1150159,-
45,NC_005810.1,1,3699865,3727148,+
45,NC_017160.1,1,4414111,4441413,+
45,NZ_CP019708.1,1,2746083,2773369,-
45,NZ_CP064117.1,1,242222,269523,+
45,NZ_CP006792.1,1,3690237,3717538,+
45,NC_014029.1,1,2832143,2859444,-
45,NC_008150.1,1,4241543,4268836,+
45,NZ_CP009844.1,1,158087,185388,-
45,NZ_CP045149.1,1,4100384,4127653,+
45,NC_010159.1,1,4362849,4390140,-
45,NZ_CP009906.1,1,2788283,2815575,-
45,NZ_CP006748.1,1,2900263,2927547,+
45,NZ_CP009704.1,1,2859356,2886658,+
45,NZ_CP064124.1,1,141551,168848,+
45,NZ_CP045163.1,1,242249,269566,+
45,NC_017265.1,1,4320663,4347965,+
46,NZ_CP033690.1,1,954447,999885,+
46,NC_017154.1,1,4456094,4501533,+
46,NC_003143.1,1,4469188,4514632,+
46,NZ_CP009723.1,1,4071578,4117022,-
46,NZ_CP016273.1,1,115428,160870,-
46,NZ_CP064125.1,1,4380103,4425524,+
46,NZ_CP045145.1,1,103161,148600,-
46,NZ_CP009991.1,1,2343880,2389317,-
46,NZ_CP045258.1,1,105207,150628,-
46,NZ_CP064120.1,1,266559,311961,+
46,NZ_CP064127.1,1,3883030,3928508,-
46,NZ_CP009785.1,1,1147835,1193279,-
46,NC_017168.1,1,1243224,1288668,-
46,NZ_CP010247.1,1,1076648,1122043,-
46,NC_005810.1,1,3727980,3773418,+
46,NC_017160.1,1,4442245,4487685,+
46,NZ_CP019708.1,1,2699854,2745251,-
46,NZ_CP064117.1,1,270355,315757,+
46,NZ_CP006792.1,1,3718370,3763772,+
46,NC_014029.1,1,2785867,2831311,-
46,NC_008150.1,1,4269668,4315106,+
46,NZ_CP009844.1,1,111811,157255,-
46,NZ_CP045149.1,1,4128485,4173923,+
46,NC_010159.1,1,4315276,4360687,-
46,NZ_CP009906.1,1,2742013,2787451,-
46,NZ_CP006748.1,1,2928379,2973774,+
46,NZ_CP009704.1,1,2887488,2932926,+
46,NZ_CP064124.1,1,169680,215118,+
46,NZ_CP045163.1,1,270398,315800,+
46,NC_017265.1,1,4348797,4394234,+
47,NZ_CP033690.1,1,1014879,1022304,+
47,NC_017154.1,1,4515827,4523252,+
47,NC_003143.1,1,4528916,4536341,+
47,NZ_CP009723.1,1,4051827,4059252,-
47,NZ_CP016273.1,1,93718,101143,-
47,NZ_CP064125.1,1,4439808,4447233,+
47,NZ_CP045145.1,1,83419,90844,-
47,NZ_CP009991.1,1,2323418,2330843,-
47,NZ_CP045258.1,1,83497,90922,-
47,NZ_CP064120.1,1,83361,90786,-
47,NZ_CP064127.1,1,4305265,4312706,+
47,NZ_CP009785.1,1,1126133,1133558,-
47,NC_017168.1,1,1223473,1230898,-
47,NZ_CP010247.1,1,536197,543638,+
47,NC_005810.1,1,3787687,3795127,+
47,NC_017160.1,1,4501967,4509392,+
47,NZ_CP019708.1,1,2678158,2685574,-
47,NZ_CP064117.1,1,83368,90793,-
47,NZ_CP006792.1,1,3535151,3542576,-
47,NC_008150.1,1,4622037,4629478,+
47,NZ_CP009844.1,1,90097,97522,-
47,NZ_CP045149.1,1,4188207,4195632,+
47,NC_010159.1,1,4426145,4433570,+
47,NZ_CP009906.1,1,2427649,2435089,-
47,NZ_CP006748.1,1,3506694,3514135,-
47,NZ_CP009704.1,1,2945961,2953386,+
47,NZ_CP064124.1,1,83382,90823,-
47,NZ_CP045163.1,1,83379,90804,-
47,NC_017265.1,1,4407270,4414695,+
98,NZ_CP033690.1,1,2014899,2030864,+
98,NC_017154.1,1,965887,981843,+
98,NC_003143.1,1,1016159,1032114,-
98,NZ_CP009723.1,1,2905014,2920970,+
98,NZ_CP016273.1,1,749912,765867,-
98,NZ_CP064125.1,1,3506531,3522487,-
98,NZ_CP045145.1,1,3657467,3674132,-
98,NZ_CP009991.1,1,1312915,1328879,-
98,NZ_CP045258.1,1,1007646,1023602,+
98,NZ_CP064120.1,1,854316,870302,+
98,NZ_CP064127.1,1,2977163,2993118,-
98,NZ_CP009785.1,1,4638313,4654269,+
98,NC_017168.1,1,73159,89115,+
98,NZ_CP010247.1,1,2123229,2139185,+
98,NC_005810.1,1,3988472,4004429,+
98,NC_017160.1,1,967862,983818,+
98,NZ_CP019708.1,1,1858155,1874119,-
98,NZ_CP064117.1,1,858095,874081,+
98,NZ_CP006792.1,1,2255766,2271752,+
98,NC_014029.1,1,1023742,1039698,+
98,NC_008150.1,1,386027,402685,+
98,NZ_CP009844.1,1,3596875,3612831,+
98,NZ_CP045149.1,1,3664853,3680809,+
98,NC_010159.1,1,3552465,3568426,+
98,NZ_CP009906.1,1,3481278,3497936,+
98,NZ_CP006748.1,1,1915857,1931812,-
98,NZ_CP009704.1,1,3947796,3963761,+
98,NZ_CP064124.1,1,3695747,3711702,-
98,NZ_CP045163.1,1,901209,917194,-
98,NC_017265.1,1,877173,893138,+
99,NZ_CP033690.1,1,2031555,2037310,+
99,NC_017154.1,1,982534,988288,+
99,NC_003143.1,1,1007754,1013509,-
99,NZ_CP009723.1,1,2923619,2929374,+
99,NZ_CP016273.1,1,741507,747262,-
99,NZ_CP064125.1,1,3498124,3503879,-
99,NZ_CP045145.1,1,3651021,3656776,-
99,NZ_CP009991.1,1,1306469,1312224,-
99,NZ_CP045258.1,1,1026253,1032008,+
99,NZ_CP064120.1,1,870993,876748,+
99,NZ_CP064127.1,1,2970717,2976472,-
99,NZ_CP009785.1,1,4656919,4662674,+
99,NC_017168.1,1,91765,97520,+
99,NZ_CP010247.1,1,2139876,2145631,+
99,NC_005810.1,1,4005120,4010875,+
99,NC_017160.1,1,984509,990264,+
99,NZ_CP019708.1,1,1849759,1855511,-
99,NZ_CP064117.1,1,874772,880527,+
99,NZ_CP006792.1,1,2272445,2278200,+
99,NC_014029.1,1,1040389,1046144,+
99,NC_008150.1,1,403383,409129,+
99,NZ_CP009844.1,1,3615483,3621238,+
99,NZ_CP045149.1,1,3300989,3306744,-
99,NC_010159.1,1,4048120,4053881,+
99,NZ_CP009906.1,1,3498634,3504380,+
99,NZ_CP006748.1,1,1909411,1915166,-
99,NZ_CP009704.1,1,3964450,3970205,+
99,NZ_CP064124.1,1,3689302,3695056,-
99,NZ_CP045163.1,1,894763,900518,-
99,NC_017265.1,1,893829,899584,+
100,NZ_CP033690.1,1,2037508,2060501,+
100,NC_017154.1,1,988486,1011479,+
100,NC_003143.1,1,984563,1007556,-
100,NZ_CP009723.1,1,2929572,2952565,+
100,NZ_CP016273.1,1,718316,741309,-
100,NZ_CP064125.1,1,3474933,3497926,-
100,NZ_CP045145.1,1,3627830,3650823,-
100,NZ_CP009991.1,1,1283280,1306271,-
100,NZ_CP045258.1,1,1032206,1055199,+
100,NZ_CP064120.1,1,876946,899915,+
100,NZ_CP064127.1,1,2946799,2970519,-
100,NZ_CP009785.1,1,1,22979,+
100,NC_017168.1,1,97718,120711,+
100,NZ_CP010247.1,1,2145829,2169549,+
100,NC_005810.1,1,4089504,4112514,-
100,NC_017160.1,1,990462,1013454,+
100,NZ_CP019708.1,1,1826587,1849561,-
100,NZ_CP064117.1,1,880725,903694,+
100,NZ_CP006792.1,1,2278398,2301359,+
100,NC_014029.1,1,1046342,1069335,+
100,NC_008150.1,1,411296,434289,+
100,NZ_CP009844.1,1,3621436,3644429,+
100,NZ_CP045149.1,1,3277798,3300791,-
100,NC_010159.1,1,4054079,4077066,+
100,NZ_CP009906.1,1,3506547,3529540,+
100,NZ_CP006748.1,1,1885491,1909213,-
100,NZ_CP009704.1,1,3970403,3993394,+
100,NZ_CP064124.1,1,3666094,3689104,-
100,NZ_CP045163.1,1,871596,894565,-
100,NC_017265.1,1,899782,922773,+
101,NZ_CP033690.1,1,2060502,2073953,+
101,NC_017154.1,1,1011480,1024931,+
101,NC_003143.1,1,971111,984561,-
101,NZ_CP009723.1,1,2952566,2966017,+
101,NZ_CP016273.1,1,704864,718314,-
101,NZ_CP064125.1,1,3461460,3474931,-
101,NZ_CP045145.1,1,3614378,3627828,-
101,NZ_CP009991.1,1,1269828,1283278,-
101,NZ_CP045258.1,1,1055200,1068672,+
101,NZ_CP064120.1,1,899916,913367,+
101,NZ_CP064127.1,1,2933347,2946797,-
101,NZ_CP009785.1,1,22980,36431,+
101,NC_017168.1,1,120712,134163,+
101,NZ_CP010247.1,1,2169550,2183001,+
101,NC_005810.1,1,4076052,4089502,-
101,NC_017160.1,1,1013455,1026906,+
101,NZ_CP019708.1,1,1813135,1826585,-
101,NZ_CP064117.1,1,903695,917146,+
101,NZ_CP006792.1,1,2303327,2316793,+
101,NC_014029.1,1,1069336,1082787,+
101,NC_008150.1,1,434290,447731,+
101,NZ_CP009844.1,1,3644430,3657880,+
101,NZ_CP045149.1,1,3264346,3277796,-
101,NC_010159.1,1,4077067,4090483,+
101,NZ_CP009906.1,1,3529541,3542982,+
101,NZ_CP006748.1,1,1872039,1885489,-
101,NZ_CP009704.1,1,3993395,4006846,+
101,NZ_CP064124.1,1,3652637,3666092,-
101,NZ_CP045163.1,1,858144,871594,-
101,NC_017265.1,1,922774,936225,+
102,NZ_CP033690.1,1,2076481,2083727,+
102,NC_017154.1,1,1027459,1034705,+
102,NC_003143.1,1,961336,968582,-
102,NZ_CP009723.1,1,2968545,2975791,+
102,NZ_CP016273.1,1,695091,702335,-
102,NZ_CP064125.1,1,3451685,3458931,-
102,NZ_CP045145.1,1,3604601,3611849,-
102,NZ_CP009991.1,1,1260053,1267299,-
102,NZ_CP045258.1,1,1071200,1078438,+
102,NZ_CP064120.1,1,915895,923141,+
102,NZ_CP064127.1,1,2923557,2930818,-
102,NZ_CP009785.1,1,38959,46205,+
102,NC_017168.1,1,136691,143937,+
102,NZ_CP010247.1,1,2185529,2192775,+
102,NC_005810.1,1,4066294,4073540,-
102,NC_017160.1,1,1029434,1036680,+
102,NZ_CP019708.1,1,1803368,1810606,-
102,NZ_CP064117.1,1,919674,926920,+
102,NZ_CP006792.1,1,2319321,2326567,+
102,NC_014029.1,1,1085315,1092561,+
102,NC_008150.1,1,452230,459476,+
102,NZ_CP009844.1,1,3660408,3667654,+
102,NZ_CP045149.1,1,3254578,3261817,-
102,NC_010159.1,1,4093011,4100257,+
102,NZ_CP009906.1,1,3547479,3554725,+
102,NZ_CP006748.1,1,1862264,1869510,-
102,NZ_CP009704.1,1,4009374,4016620,+
102,NZ_CP064124.1,1,3642879,3650125,-
102,NZ_CP045163.1,1,848372,855615,-
102,NC_017265.1,1,938753,946000,+
103,NZ_CP033690.1,1,2083729,2108748,+
103,NC_017154.1,1,1034707,1059719,+
103,NC_003143.1,1,936324,961335,-
103,NZ_CP009723.1,1,2975793,3000803,+
103,NZ_CP016273.1,1,670079,695090,-
103,NZ_CP064125.1,1,3426673,3451684,-
103,NZ_CP045145.1,1,3579580,3604600,-
103,NZ_CP009991.1,1,1235032,1260052,-
103,NZ_CP045258.1,1,1078440,1103449,+
103,NZ_CP064120.1,1,923143,948162,+
103,NZ_CP064127.1,1,2897227,2922242,-
103,NZ_CP009785.1,1,46207,71217,+
103,NC_017168.1,1,143939,168949,+
103,NZ_CP010247.1,1,2192777,2217801,+
103,NC_005810.1,1,4041282,4066293,-
103,NC_017160.1,1,1036682,1061694,+
103,NZ_CP019708.1,1,1778352,1803367,-
103,NZ_CP064117.1,1,926922,951941,+
103,NZ_CP006792.1,1,2326569,2351588,+
103,NC_014029.1,1,1092563,1117576,+
103,NC_008150.1,1,459478,484491,+
103,NZ_CP009844.1,1,3667656,3692666,+
103,NZ_CP045149.1,1,3229573,3254577,-
103,NC_010159.1,1,4100259,4125148,+
103,NZ_CP009906.1,1,3554727,3579740,+
103,NZ_CP006748.1,1,1837238,1862263,-
103,NZ_CP009704.1,1,4016622,4041641,+
103,NZ_CP064124.1,1,3617867,3642878,-
103,NZ_CP045163.1,1,823361,848371,-
103,NC_017265.1,1,946002,971021,+
104,NZ_CP033690.1,1,2108750,2136447,+
104,NC_017154.1,1,1059721,1087435,+
104,NC_003143.1,1,908626,936323,-
104,NZ_CP009723.1,1,3000805,3028502,+
104,NZ_CP016273.1,1,642381,670078,-
104,NZ_CP064125.1,1,3398928,3426672,-
104,NZ_CP045145.1,1,3551802,3579579,-
104,NZ_CP009991.1,1,1207319,1235031,-
104,NZ_CP045258.1,1,1103451,1131196,+
104,NZ_CP064120.1,1,948164,975861,+
104,NZ_CP064127.1,1,2869320,2897226,-
104,NZ_CP009785.1,1,71219,98916,+
104,NC_017168.1,1,168951,196648,+
104,NZ_CP010247.1,1,2217803,2245486,+
104,NC_005810.1,1,4013412,4041281,-
104,NC_017160.1,1,1061696,1089395,+
104,NZ_CP019708.1,1,1750683,1778351,-
104,NZ_CP064117.1,1,951943,979640,+
104,NZ_CP006792.1,1,2351590,2379335,+
104,NC_014029.1,1,1117578,1145291,+
104,NC_008150.1,1,484493,512174,+
104,NZ_CP009844.1,1,3692668,3720365,+
104,NZ_CP045149.1,1,3201891,3229572,-
104,NC_010159.1,1,3569129,3597655,+
104,NZ_CP009906.1,1,3579742,3607423,+
104,NZ_CP006748.1,1,1809554,1837237,-
104,NZ_CP009704.1,1,4041643,4069355,+
104,NZ_CP064124.1,1,3589981,3617866,-
104,NZ_CP045163.1,1,795615,823360,-
104,NC_017265.1,1,971023,998736,+
105,NZ_CP033690.1,1,2138889,2160565,+
105,NC_017154.1,1,1089877,1111554,+
105,NC_003143.1,1,884508,906184,-
105,NZ_CP009723.1,1,3030942,3052618,+
105,NZ_CP016273.1,1,618263,639939,-
105,NZ_CP064125.1,1,3374801,3396484,-
105,NZ_CP045145.1,1,3527692,3549360,-
105,NZ_CP009991.1,1,1183201,1204877,-
105,NZ_CP045258.1,1,1133638,1155322,+
105,NZ_CP064120.1,1,978303,999986,+
105,NZ_CP064127.1,1,2803200,2824856,+
105,NZ_CP009785.1,1,101358,123034,+
105,NC_017168.1,1,199090,220774,+
105,NZ_CP010247.1,1,2247928,2269595,+
105,NC_005810.1,1,3143220,3164883,+
105,NC_017160.1,1,1092548,1114226,+
105,NZ_CP019708.1,1,1726673,1748241,-
105,NZ_CP064117.1,1,982082,1003766,+
105,NZ_CP006792.1,1,2118195,2139871,-
105,NC_014029.1,1,1147733,1169409,+
105,NC_008150.1,1,514616,536292,+
105,NZ_CP009844.1,1,3722805,3744481,+
105,NZ_CP045149.1,1,3177774,3199449,-
105,NC_010159.1,1,3458650,3480331,-
105,NZ_CP009906.1,1,3609864,3631538,+
105,NZ_CP006748.1,1,1498520,1520187,+
105,NZ_CP009704.1,1,4071797,4093474,+
105,NZ_CP064124.1,1,3293507,3315175,-
105,NZ_CP045163.1,1,1033071,1054745,+
105,NC_017265.1,1,1001178,1022854,+
106,NZ_CP033690.1,1,2160566,2178175,+
106,NC_017154.1,1,1111555,1129165,+
106,NC_003143.1,1,866896,884506,-
106,NZ_CP009723.1,1,3052619,3070229,+
106,NZ_CP016273.1,1,600653,618261,-
106,NZ_CP064125.1,1,3357189,3374799,-
106,NZ_CP045145.1,1,3510065,3527690,-
106,NZ_CP009991.1,1,1165591,1183199,-
106,NZ_CP045258.1,1,1155323,1172933,+
106,NZ_CP064120.1,1,999987,1017597,+
106,NZ_CP064127.1,1,2826172,2843800,+
106,NZ_CP009785.1,1,123035,140645,+
106,NC_017168.1,1,220775,238385,+
106,NZ_CP010247.1,1,2270910,2288352,+
106,NC_005810.1,1,3166200,3183825,+
106,NC_017160.1,1,1114227,1131837,+
106,NZ_CP019708.1,1,1709072,1726671,-
106,NZ_CP064117.1,1,1003767,1021377,+
106,NZ_CP006792.1,1,2100583,2118193,-
106,NC_014029.1,1,1169410,1187020,+
106,NC_008150.1,1,536293,553902,+
106,NZ_CP009844.1,1,3744482,3762092,+
106,NZ_CP045149.1,1,3160162,3177772,-
106,NC_010159.1,1,3441044,3458648,-
106,NZ_CP009906.1,1,3631539,3649148,+
106,NZ_CP006748.1,1,1521504,1538946,+
106,NZ_CP009704.1,1,4093475,4111085,+
106,NZ_CP064124.1,1,3275896,3293505,-
106,NZ_CP045163.1,1,1054746,1072356,+
106,NC_017265.1,1,1022855,1040464,+
107,NZ_CP033690.1,1,2178601,2186251,+
107,NC_017154.1,1,1129591,1137232,+
107,NC_003143.1,1,858885,866471,-
107,NZ_CP009723.1,1,3070655,3078241,+
107,NZ_CP016273.1,1,592643,600228,-
107,NZ_CP064125.1,1,3349106,3356764,-
107,NZ_CP045145.1,1,3500067,3507696,-
107,NZ_CP009991.1,1,1157517,1165166,-
107,NZ_CP045258.1,1,1173359,1181017,+
107,NZ_CP064120.1,1,1018023,1025645,+
107,NZ_CP064127.1,1,2844226,2851848,+
107,NZ_CP009785.1,1,141071,148657,+
107,NC_017168.1,1,238811,246396,+
107,NZ_CP010247.1,1,2288778,2296399,+
107,NC_005810.1,1,3184251,3191873,+
107,NC_017160.1,1,1132263,1139903,+
107,NZ_CP019708.1,1,1701077,1708647,-
107,NZ_CP064117.1,1,1021803,1029425,+
107,NZ_CP006792.1,1,2092536,2100158,-
107,NC_014029.1,1,1187446,1195086,+
107,NC_008150.1,1,554328,561968,+
107,NZ_CP009844.1,1,3762518,3770104,+
107,NZ_CP045149.1,1,3152097,3159737,-
107,NC_010159.1,1,3433024,3440619,-
107,NZ_CP009906.1,1,3649574,3657214,+
107,NZ_CP006748.1,1,1539372,1546993,+
107,NZ_CP009704.1,1,4111511,4119158,+
107,NZ_CP064124.1,1,3265898,3273502,-
107,NZ_CP045163.1,1,1072782,1080404,+
107,NC_017265.1,1,1040890,1048539,+
108,NZ_CP033690.1,1,2186252,2200157,+
108,NC_017154.1,1,1139187,1153098,+
108,NC_003143.1,1,1147883,1161793,+
108,NZ_CP009723.1,1,2775337,2789248,-
108,NZ_CP016273.1,1,881629,895539,+
108,NZ_CP064125.1,1,3335199,3349104,-
108,NZ_CP045145.1,1,3486160,3500065,-
108,NZ_CP009991.1,1,1143610,1157515,-
108,NZ_CP045258.1,1,1181018,1194923,+
108,NZ_CP064120.1,1,1025646,1039551,+
108,NZ_CP064127.1,1,2851849,2865754,+
108,NZ_CP009785.1,1,4508634,4522545,-
108,NC_017168.1,1,4497250,4511161,-
108,NZ_CP010247.1,1,2296400,2310305,+
108,NC_005810.1,1,3191874,3205782,+
108,NC_017160.1,1,1528040,1541950,+
108,NZ_CP019708.1,1,1401448,1415359,-
108,NZ_CP064117.1,1,1029426,1043331,+
108,NZ_CP006792.1,1,2078629,2092534,-
108,NC_014029.1,1,1197042,1210952,+
108,NC_008150.1,1,561969,575874,+
108,NZ_CP009844.1,1,3467197,3481108,-
108,NZ_CP045149.1,1,3138190,3152095,-
108,NC_010159.1,1,3419117,3433022,-
108,NZ_CP009906.1,1,3657215,3671120,+
108,NZ_CP006748.1,1,1546994,1560899,+
108,NZ_CP009704.1,1,4119159,4133063,+
108,NZ_CP064124.1,1,3252004,3265896,-
108,NZ_CP045163.1,1,1080405,1094310,+
108,NC_017265.1,1,1048540,1062445,+
109,NZ_CP033690.1,1,2204892,2211249,+
109,NC_017154.1,1,1157833,1164190,+
109,NC_003143.1,1,1166528,1172885,+
109,NZ_CP009723.1,1,2764246,2770602,-
109,NZ_CP016273.1,1,900274,906631,+
109,NZ_CP064125.1,1,3324108,3330464,-
109,NZ_CP045145.1,1,3475069,3481425,-
109,NZ_CP009991.1,1,1132519,1138875,-
109,NZ_CP045258.1,1,1199658,1206015,+
109,NZ_CP064120.1,1,1044286,1050643,+
109,NZ_CP064127.1,1,2791272,2797628,-
109,NZ_CP009785.1,1,4497543,4503899,-
109,NC_017168.1,1,4486159,4492515,-
109,NZ_CP010247.1,1,2317200,2323557,+
109,NC_005810.1,1,3130198,3136554,-
109,NC_017160.1,1,1546684,1553039,+
109,NZ_CP019708.1,1,1389607,1395963,-
109,NZ_CP064117.1,1,1048066,1054423,+
109,NZ_CP006792.1,1,2067538,2073894,-
109,NC_014029.1,1,1215687,1222044,+
109,NC_008150.1,1,580609,586958,+
109,NZ_CP009844.1,1,3456106,3462462,-
109,NZ_CP045149.1,1,3127099,3133455,-
109,NC_010159.1,1,3408026,3414382,-
109,NZ_CP009906.1,1,3675855,3682204,+
109,NZ_CP006748.1,1,1567594,1573951,+
109,NZ_CP009704.1,1,4137798,4144155,+
109,NZ_CP064124.1,1,3240913,3247269,-
109,NZ_CP045163.1,1,1099045,1105402,+
109,NC_017265.1,1,1067180,1073537,+
110,NZ_CP033690.1,1,2219435,2256260,+
110,NC_017154.1,1,1171665,1208489,+
110,NC_003143.1,1,1180360,1217200,+
110,NZ_CP009723.1,1,2719929,2756770,-
110,NZ_CP016273.1,1,914106,950946,+
110,NZ_CP064125.1,1,3279096,3315922,-
110,NZ_CP045145.1,1,3430768,3467594,-
110,NZ_CP009991.1,1,1087526,1124333,-
110,NZ_CP045258.1,1,1214201,1251026,+
110,NZ_CP064120.1,1,1060077,1096902,+
110,NZ_CP064127.1,1,2746971,2783797,-
110,NZ_CP009785.1,1,4453227,4490068,-
110,NC_017168.1,1,4441843,4478684,-
110,NZ_CP010247.1,1,2331032,2367857,+
110,NC_005810.1,1,3085897,3122723,-
110,NC_017160.1,1,1560515,1597341,+
110,NZ_CP019708.1,1,1344598,1381421,-
110,NZ_CP064117.1,1,1063857,1100682,+
110,NZ_CP006792.1,1,2021267,2058093,-
110,NC_014029.1,1,1229519,1266359,+
110,NC_008150.1,1,596401,633936,+
110,NZ_CP009844.1,1,3411790,3448631,-
110,NZ_CP045149.1,1,3082798,3119624,-
110,NC_010159.1,1,3621478,3658223,-
110,NZ_CP009906.1,1,3691645,3729180,+
110,NZ_CP006748.1,1,1581426,1618251,+
110,NZ_CP009704.1,1,4152341,4189147,+
110,NZ_CP064124.1,1,3196612,3233438,-
110,NZ_CP045163.1,1,1114836,1151661,+
110,NC_017265.1,1,1081723,1118529,+
111,NZ_CP033690.1,1,2261960,2271329,+
111,NC_017154.1,1,1214189,1223571,+
111,NC_003143.1,1,1222900,1232282,+
111,NZ_CP009723.1,1,2704848,2714229,-
111,NZ_CP016273.1,1,956646,966027,+
111,NZ_CP064125.1,1,3263961,3273396,-
111,NZ_CP045145.1,1,3415669,3425068,-
111,NZ_CP009991.1,1,1072445,1081826,-
111,NZ_CP045258.1,1,1256726,1266162,+
111,NZ_CP064120.1,1,1102602,1111966,+
111,NZ_CP064127.1,1,2731857,2741271,-
111,NZ_CP009785.1,1,4438146,4447527,-
111,NC_017168.1,1,4426762,4436143,-
111,NZ_CP010247.1,1,2373557,2383017,+
111,NC_005810.1,1,3070812,3080197,-
111,NC_017160.1,1,1603041,1612424,+
111,NZ_CP019708.1,1,1329519,1338900,-
111,NZ_CP064117.1,1,1106382,1115746,+
111,NZ_CP006792.1,1,2006204,2015567,-
111,NC_014029.1,1,1272059,1281478,+
111,NC_008150.1,1,639635,649017,+
111,NZ_CP009844.1,1,3396709,3406090,-
111,NZ_CP045149.1,1,3067699,3077098,-
111,NC_010159.1,1,2805090,2814468,-
111,NZ_CP009906.1,1,3734872,3744253,+
111,NZ_CP006748.1,1,1624008,1633433,+
111,NZ_CP009704.1,1,4194847,4204229,+
111,NZ_CP064124.1,1,3181470,3190852,-
111,NZ_CP045163.1,1,1157361,1166725,+
111,NC_017265.1,1,1124229,1133611,+
112,NZ_CP033690.1,1,2273532,2279717,+
112,NC_017154.1,1,1225774,1231959,+
112,NC_003143.1,1,1234485,1240669,+
112,NZ_CP009723.1,1,2696459,2702645,-
112,NZ_CP016273.1,1,968230,974415,+
112,NZ_CP045145.1,1,3407280,3413466,-
112,NZ_CP009991.1,1,1064056,1070242,-
112,NZ_CP064120.1,1,1114169,1120354,+
112,NZ_CP064127.1,1,676534,682731,+
112,NZ_CP009785.1,1,4429757,4435943,-
112,NC_017168.1,1,4156500,4162685,+
112,NZ_CP010247.1,1,4424479,4430665,-
112,NC_005810.1,1,1142259,1148445,-
112,NC_017160.1,1,1519651,1525837,-
112,NZ_CP019708.1,1,1321130,1327316,-
112,NZ_CP064117.1,1,1117949,1124134,+
112,NZ_CP006792.1,1,1997815,2004001,-
112,NC_014029.1,1,1283681,1289866,+
112,NC_008150.1,1,651220,657405,+
112,NZ_CP009844.1,1,3388320,3394506,-
112,NZ_CP045149.1,1,3059310,3065496,-
112,NC_010159.1,1,1418636,1424821,+
112,NZ_CP009906.1,1,3746453,3752638,+
112,NZ_CP006748.1,1,4149852,4156037,+
112,NZ_CP009704.1,1,4206431,4212616,+
112,NZ_CP064124.1,1,1682864,1689049,+
112,NZ_CP045163.1,1,1168928,1175113,+
112,NC_017265.1,1,1135814,1141999,+
113,NZ_CP033690.1,1,2284598,2306212,+
113,NC_017154.1,1,1236840,1258454,+
113,NC_003143.1,1,1245550,1267164,+
113,NZ_CP009723.1,1,2669964,2691579,-
113,NZ_CP016273.1,1,979296,1000909,+
113,NZ_CP064125.1,1,3240005,3261621,-
113,NZ_CP045145.1,1,3380785,3402400,-
113,NZ_CP009991.1,1,1037561,1059176,-
113,NZ_CP045258.1,1,1268502,1290116,+
113,NZ_CP064120.1,1,1125234,1146848,+
113,NZ_CP064127.1,1,688922,711247,+
113,NZ_CP009785.1,1,4403262,4424877,-
113,NC_017168.1,1,4167566,4189180,+
113,NZ_CP010247.1,1,4397274,4419600,-
113,NC_005810.1,1,1115764,1137379,-
113,NC_017160.1,1,1493154,1514771,-
113,NZ_CP019708.1,1,1294654,1316261,-
113,NZ_CP064117.1,1,1129014,1150628,+
113,NZ_CP006792.1,1,1971320,1992935,-
113,NC_014029.1,1,1294747,1316361,+
113,NC_008150.1,1,662286,683900,+
113,NZ_CP009844.1,1,3361825,3383440,-
113,NZ_CP045149.1,1,3032814,3054429,-
113,NC_010159.1,1,1429702,1451332,+
113,NZ_CP009906.1,1,3757519,3779133,+
113,NZ_CP006748.1,1,4160917,4183242,+
113,NZ_CP009704.1,1,4217497,4239111,+
113,NZ_CP064124.1,1,1693930,1715544,+
113,NZ_CP045163.1,1,1179994,1201608,+
113,NC_017265.1,1,1146880,1168494,+
114,NZ_CP033690.1,1,2306214,2317094,+
114,NC_017154.1,1,1258456,1269338,+
114,NC_003143.1,1,1267166,1278045,+
114,NZ_CP009723.1,1,2659084,2669963,-
114,NZ_CP016273.1,1,1000911,1011790,+
114,NZ_CP064125.1,1,3229124,3240004,-
114,NZ_CP045145.1,1,3369904,3380784,-
114,NZ_CP009991.1,1,1026680,1037560,-
114,NZ_CP045258.1,1,1290118,1300998,+
114,NZ_CP064120.1,1,1146850,1157730,+
114,NZ_CP064127.1,1,711249,722270,+
114,NZ_CP009785.1,1,4392485,4403261,-
114,NC_017168.1,1,4189182,4200061,+
114,NZ_CP010247.1,1,4386252,4397273,-
114,NC_005810.1,1,1104859,1115763,-
114,NC_017160.1,1,1482389,1493153,-
114,NZ_CP019708.1,1,1283773,1294653,-
114,NZ_CP064117.1,1,1150630,1161510,+
114,NZ_CP006792.1,1,1960439,1971319,-
114,NC_014029.1,1,1316363,1327242,+
114,NC_008150.1,1,683902,694782,+
114,NZ_CP009844.1,1,3350944,3361824,-
114,NZ_CP045149.1,1,3021933,3032813,-
114,NC_010159.1,1,1452043,1462973,+
114,NZ_CP009906.1,1,3779135,3790014,+
114,NZ_CP006748.1,1,4183244,4194098,+
114,NZ_CP009704.1,1,4239113,4249993,+
114,NZ_CP064124.1,1,1715546,1726593,+
114,NZ_CP045163.1,1,1201610,1212484,+
114,NC_017265.1,1,1168496,1179376,+
115,NZ_CP033690.1,1,2317105,2343223,+
115,NC_017154.1,1,1271308,1297442,+
115,NC_003143.1,1,1280016,1306154,+
115,NZ_CP009723.1,1,2630992,2657113,-
115,NZ_CP016273.1,1,1013761,1039898,+
